User_ID,User_Type,Department,Region,Platform_Source,App_Installed,First_Login_Completed,Days_Since_Last_Activity,Registered_for_Event,Event_Type,Event_Mode,Newsletter_Subscribed,Saved_Event_Count,Feedback_Rating,Course_Completed,Time_Spent_Total_Minutes
ECL100272,Entrepreneur,Arts,North,WhatsApp,1,0,20,0,Webinar,Online,1,8,2,0,371
ECL100273,Entrepreneur,Medical,East,YouTube,1,1,82,0,Webinar,Hybrid,1,9,1,1,202
ECL100274,Entrepreneur,Polytechnic,East,ACE Website,1,1,10,0,Hackathon,Hybrid,0,1,1,0,380
ECL100275,Entrepreneur,Science,Central,LinkedIn,1,0,45,0,Workshop,Hybrid,0,3,4,0,308
ECL100276,Faculty,Engineering,East,WhatsApp,0,1,24,1,FDP,Hybrid,0,5,1,0,456
ECL100277,Entrepreneur,Arts,North,LinkedIn,1,0,89,1,Webinar,Online,0,2,2,0,188
ECL100278,Professional,Arts,West,WhatsApp,1,0,24,1,STTP,Offline,0,6,5,1,486
ECL100279,Entrepreneur,Law,South,YouTube,1,1,54,0,Workshop,Online,0,6,4,1,197
ECL100280,Professional,Arts,North,WhatsApp,1,0,89,1,Webinar,Offline,0,7,3,1,188
ECL100281,Entrepreneur,Law,South,ACE Website,1,1,21,0,Webinar,Online,0,5,2,0,18
ECL100282,Professional,Arts,West,YouTube,1,1,81,0,Webinar,Online,0,2,2,0,192
ECL100283,Faculty,Science,South,Email,1,1,73,1,FDP,Hybrid,1,5,1,0,39
ECL100284,Student,Arts,East,ACE Website,1,0,79,0,Workshop,Hybrid,1,5,1,1,246
ECL100285,Faculty,Medical,West,WhatsApp,1,1,68,1,Conference,Hybrid,0,5,2,0,185
ECL100286,Faculty,Law,West,YouTube,1,1,37,0,Webinar,Online,0,4,1,0,299
ECL100287,Entrepreneur,Law,Central,LinkedIn,1,1,7,0,Conference,Offline,0,5,1,1,221
ECL100288,Entrepreneur,Engineering,Central,YouTube,0,1,69,0,Conference,Offline,0,1,2,0,127
ECL100289,Professional,Arts,South,WhatsApp,1,1,9,1,Hackathon,Offline,1,7,3,0,199
ECL100290,Professional,Polytechnic,South,LinkedIn,1,1,58,1,Hackathon,Hybrid,0,6,1,1,42
ECL100291,Professional,Law,East,YouTube,0,0,65,0,Workshop,Hybrid,0,1,4,0,339
ECL100292,Faculty,Arts,Central,LinkedIn,1,1,56,1,Workshop,Online,0,8,2,0,352
ECL100293,Student,Arts,Central,YouTube,1,0,66,0,Hackathon,Hybrid,0,5,2,1,447
ECL100294,Faculty,Science,South,Instagram,1,1,53,1,Conference,Online,1,3,1,0,227
ECL100295,Entrepreneur,Engineering,West,LinkedIn,1,1,71,1,STTP,Hybrid,1,4,4,0,78
ECL100296,Faculty,Science,South,Instagram,1,1,73,0,FDP,Hybrid,0,1,1,1,67
ECL100297,Student,Science,South,YouTube,1,0,6,0,FDP,Online,1,4,1,1,286
ECL100298,Student,Law,South,YouTube,1,1,43,1,Hackathon,Offline,0,7,2,1,52
ECL100299,Professional,Medical,South,Email,1,0,58,0,Webinar,Hybrid,0,0,1,1,375
ECL100300,Faculty,Arts,West,WhatsApp,1,1,69,1,Hackathon,Online,0,8,5,1,24
ECL100301,Faculty,Engineering,West,WhatsApp,1,1,74,0,STTP,Online,0,5,3,0,293
ECL100302,Student,Arts,South,LinkedIn,1,1,89,0,Conference,Offline,0,2,4,1,287
ECL100303,Faculty,Polytechnic,North,WhatsApp,1,1,6,1,Webinar,Online,1,7,1,0,383
ECL100304,Professional,Engineering,West,WhatsApp,0,1,4,0,Hackathon,Hybrid,0,7,2,1,321
ECL100305,Student,Law,Central,Instagram,1,1,83,0,STTP,Online,0,9,2,0,23
ECL100306,Student,Commerce,West,ACE Website,1,0,58,1,STTP,Offline,0,3,2,1,233
ECL100307,Professional,Commerce,East,Instagram,1,1,21,0,STTP,Hybrid,0,4,3,0,214
ECL100308,Faculty,Law,South,LinkedIn,1,0,31,0,Conference,Hybrid,0,7,3,0,425
ECL100309,Entrepreneur,Law,North,YouTube,1,0,65,0,FDP,Online,1,6,3,0,426
ECL100310,Professional,Medical,South,LinkedIn,0,1,14,1,Workshop,Offline,0,8,5,0,276
ECL100311,Entrepreneur,Science,East,YouTube,1,1,31,0,Conference,Online,1,4,5,0,275
ECL100312,Student,Arts,East,Instagram,1,1,15,1,STTP,Hybrid,0,6,5,0,54
ECL100313,Student,Engineering,East,YouTube,1,1,45,1,Webinar,Hybrid,0,8,2,0,480
ECL100314,Student,Polytechnic,South,LinkedIn,0,0,56,0,Workshop,Offline,0,5,3,0,21
ECL100315,Entrepreneur,Science,East,ACE Website,1,1,79,1,STTP,Offline,0,9,3,0,292
ECL100316,Faculty,Polytechnic,West,Email,1,1,81,0,Conference,Online,0,2,2,0,365
ECL100317,Professional,Medical,North,WhatsApp,1,0,39,0,Conference,Offline,0,3,3,1,317
ECL100318,Entrepreneur,Engineering,South,WhatsApp,1,1,6,1,Conference,Online,1,3,4,0,343
ECL100319,Entrepreneur,Arts,South,Instagram,1,1,35,1,FDP,Offline,0,1,1,0,80
ECL100320,Professional,Science,North,Email,1,1,44,1,Webinar,Offline,1,0,1,0,359
ECL100321,Entrepreneur,Polytechnic,Central,ACE Website,0,0,67,0,STTP,Online,1,2,5,1,43
ECL100322,Faculty,Science,Central,Instagram,0,0,54,1,Workshop,Offline,1,8,3,0,166
ECL100323,Faculty,Commerce,East,LinkedIn,1,1,82,0,Workshop,Offline,0,5,5,1,488
ECL100324,Student,Engineering,Central,LinkedIn,1,1,67,1,Webinar,Offline,1,8,5,1,148
ECL100325,Student,Law,West,Email,0,1,75,0,STTP,Online,0,0,4,1,125
ECL100326,Professional,Law,North,Instagram,1,0,79,0,FDP,Hybrid,0,8,2,0,295
ECL100327,Professional,Medical,South,Instagram,0,1,61,1,FDP,Online,0,9,2,1,380
ECL100328,Professional,Science,East,Email,0,1,49,1,FDP,Hybrid,0,5,4,0,145
ECL100329,Professional,Commerce,West,WhatsApp,0,1,56,1,Workshop,Online,0,9,1,1,46
ECL100330,Student,Arts,South,YouTube,1,0,23,0,STTP,Offline,0,8,1,1,453
ECL100331,Professional,Commerce,Central,Instagram,1,1,52,0,STTP,Online,0,3,2,0,446
ECL100332,Entrepreneur,Engineering,South,Instagram,1,1,74,1,Hackathon,Hybrid,0,9,4,0,111
ECL100333,Entrepreneur,Arts,West,LinkedIn,1,1,30,0,Workshop,Hybrid,0,5,2,1,432
ECL100334,Entrepreneur,Commerce,South,ACE Website,1,1,77,1,Conference,Hybrid,0,9,5,0,381
ECL100335,Professional,Medical,West,YouTube,0,1,14,0,STTP,Hybrid,0,8,4,0,440
ECL100336,Student,Medical,West,LinkedIn,0,0,28,1,Webinar,Offline,0,4,3,0,250
ECL100337,Entrepreneur,Medical,West,LinkedIn,0,1,16,1,STTP,Hybrid,0,2,3,1,186
ECL100338,Student,Commerce,North,ACE Website,1,1,10,1,Workshop,Offline,0,7,3,0,476
ECL100339,Student,Medical,East,LinkedIn,0,0,5,0,Hackathon,Offline,1,8,5,0,386
ECL100340,Entrepreneur,Engineering,South,WhatsApp,1,1,31,0,Webinar,Offline,0,2,2,1,347
ECL100341,Professional,Arts,North,LinkedIn,1,1,11,1,Webinar,Hybrid,0,4,1,1,158
ECL100342,Faculty,Engineering,North,LinkedIn,1,0,20,1,Hackathon,Online,0,7,3,1,118
ECL100343,Student,Arts,East,YouTube,1,1,11,1,FDP,Offline,0,1,3,0,300
ECL100344,Faculty,Arts,Central,LinkedIn,1,0,24,1,Hackathon,Offline,0,8,1,1,153
ECL100345,Professional,Law,East,Email,1,0,79,1,STTP,Offline,0,7,5,0,75
ECL100346,Entrepreneur,Law,West,WhatsApp,0,1,30,1,Conference,Offline,1,4,2,0,14
ECL100347,Faculty,Medical,North,Instagram,1,0,73,0,Webinar,Offline,0,1,2,1,476
ECL100348,Entrepreneur,Science,South,LinkedIn,1,1,48,0,Hackathon,Hybrid,0,6,1,0,247
ECL100349,Entrepreneur,Commerce,Central,ACE Website,0,1,0,0,Conference,Offline,0,1,4,0,351
ECL100350,Professional,Polytechnic,Central,Instagram,1,1,45,0,Webinar,Offline,0,4,2,1,222
ECL100351,Faculty,Polytechnic,Central,LinkedIn,0,1,11,0,Conference,Online,0,8,1,0,212
ECL100352,Entrepreneur,Medical,North,ACE Website,0,1,2,0,Hackathon,Hybrid,0,8,1,1,121
ECL100353,Student,Commerce,North,ACE Website,0,1,80,0,FDP,Hybrid,1,2,5,1,280
ECL100354,Entrepreneur,Arts,South,ACE Website,0,1,70,1,FDP,Hybrid,0,5,4,0,216
ECL100355,Faculty,Science,North,ACE Website,1,0,61,1,Hackathon,Hybrid,0,9,5,0,94
ECL100356,Entrepreneur,Engineering,North,WhatsApp,0,0,30,1,FDP,Online,1,9,2,0,265
ECL100357,Entrepreneur,Medical,West,WhatsApp,1,0,56,1,Hackathon,Online,0,3,3,0,88
ECL100358,Student,Medical,East,Email,0,0,75,1,Hackathon,Online,1,4,5,1,199
ECL100359,Professional,Commerce,East,Instagram,0,1,77,1,Hackathon,Offline,0,7,5,0,262
ECL100360,Professional,Medical,North,LinkedIn,1,1,27,1,Conference,Hybrid,1,7,1,1,229
ECL100361,Faculty,Medical,South,Email,1,0,21,1,FDP,Online,0,9,5,1,152
ECL100362,Professional,Polytechnic,South,Email,0,0,61,0,STTP,Offline,1,7,1,1,211
ECL100363,Entrepreneur,Arts,South,WhatsApp,1,0,86,1,Conference,Offline,0,1,1,0,163
ECL100364,Entrepreneur,Engineering,Central,WhatsApp,0,1,49,0,Workshop,Online,0,5,3,0,451
ECL100365,Professional,Arts,South,ACE Website,1,1,70,1,Workshop,Online,0,6,2,1,148
ECL100366,Entrepreneur,Science,Central,WhatsApp,1,0,47,1,Workshop,Offline,1,9,2,1,277
ECL100367,Professional,Commerce,Central,LinkedIn,1,0,58,1,Webinar,Offline,1,0,5,1,208
ECL100368,Faculty,Commerce,East,LinkedIn,0,0,85,0,Workshop,Hybrid,1,6,2,0,137
ECL100369,Faculty,Medical,Central,Instagram,1,1,73,1,Conference,Online,0,9,4,1,370
ECL100370,Professional,Polytechnic,South,Instagram,0,0,9,1,Conference,Hybrid,0,3,2,0,194
ECL100371,Professional,Commerce,West,YouTube,1,1,89,1,Conference,Online,1,1,4,1,147
ECL100372,Entrepreneur,Law,Central,WhatsApp,1,1,50,1,Workshop,Online,0,3,5,0,348
ECL100373,Entrepreneur,Science,West,YouTube,1,0,44,1,Webinar,Offline,1,0,1,1,293
ECL100374,Student,Polytechnic,East,ACE Website,1,1,59,0,Webinar,Online,0,5,1,0,280
ECL100375,Entrepreneur,Science,South,Email,0,1,29,1,Conference,Hybrid,0,0,3,0,454
ECL100376,Professional,Engineering,South,YouTube,0,1,38,1,Conference,Online,1,5,3,1,422
ECL100377,Faculty,Commerce,East,WhatsApp,1,1,29,0,Hackathon,Online,0,0,2,0,393
ECL100378,Entrepreneur,Science,Central,LinkedIn,1,0,45,1,FDP,Offline,0,0,4,0,45
ECL100379,Faculty,Science,North,Email,0,1,20,0,FDP,Hybrid,0,6,2,1,395
ECL100380,Faculty,Engineering,Central,WhatsApp,0,1,80,0,Webinar,Offline,0,3,2,1,120
ECL100381,Faculty,Law,East,LinkedIn,0,1,57,1,Webinar,Online,0,4,5,1,340
ECL100382,Entrepreneur,Polytechnic,North,YouTube,1,0,43,0,Conference,Online,0,7,1,0,240
ECL100383,Student,Engineering,West,Instagram,1,1,89,0,Webinar,Offline,0,4,2,0,440
ECL100384,Entrepreneur,Arts,Central,ACE Website,1,0,5,1,Hackathon,Online,1,5,4,0,358
ECL100385,Professional,Engineering,Central,ACE Website,1,0,14,1,FDP,Offline,1,8,4,0,296
ECL100386,Entrepreneur,Arts,East,ACE Website,0,0,36,1,Webinar,Hybrid,0,8,2,0,190
ECL100387,Faculty,Arts,East,WhatsApp,1,0,23,0,Webinar,Online,1,8,1,0,340
ECL100388,Student,Engineering,East,Email,1,0,60,1,Conference,Hybrid,1,0,4,1,436
ECL100389,Entrepreneur,Science,South,LinkedIn,1,0,57,1,FDP,Offline,0,1,4,0,257
ECL100390,Student,Law,Central,LinkedIn,1,1,89,1,Conference,Online,0,6,4,0,143
ECL100391,Student,Law,East,LinkedIn,1,1,3,0,STTP,Offline,0,2,3,1,455
ECL100392,Professional,Engineering,West,WhatsApp,1,0,52,1,Webinar,Hybrid,1,5,2,0,161
ECL100393,Faculty,Commerce,North,Instagram,1,0,80,0,Hackathon,Offline,0,7,3,0,225
ECL100394,Faculty,Science,East,Email,1,1,63,0,Workshop,Hybrid,1,3,3,1,360
ECL100395,Student,Commerce,South,ACE Website,1,1,88,1,Hackathon,Online,0,1,1,1,444
ECL100396,Professional,Polytechnic,East,YouTube,0,0,26,1,Workshop,Offline,0,1,1,0,13
ECL100397,Professional,Engineering,South,LinkedIn,0,0,5,0,Conference,Hybrid,0,6,5,1,226
ECL100398,Entrepreneur,Engineering,West,LinkedIn,1,1,32,1,Conference,Online,0,2,1,1,327
ECL100399,Entrepreneur,Law,South,LinkedIn,1,0,8,0,Conference,Hybrid,0,6,3,0,325
ECL100400,Entrepreneur,Law,South,WhatsApp,1,1,35,1,Workshop,Hybrid,1,7,2,1,206
ECL100401,Entrepreneur,Polytechnic,North,YouTube,0,1,13,0,STTP,Hybrid,0,5,5,0,259
ECL100402,Professional,Medical,East,Email,1,1,51,1,Workshop,Online,0,3,2,1,192
ECL100403,Entrepreneur,Polytechnic,East,Email,1,1,85,1,Webinar,Hybrid,1,1,4,0,191
ECL100404,Faculty,Medical,East,ACE Website,1,1,56,1,Conference,Online,0,6,2,1,89
ECL100405,Faculty,Commerce,East,YouTube,1,0,16,1,Workshop,Online,0,0,5,0,120
ECL100406,Student,Science,West,LinkedIn,1,1,19,0,STTP,Hybrid,0,4,3,0,205
ECL100407,Faculty,Medical,South,Instagram,0,1,70,1,FDP,Hybrid,0,9,5,0,299
ECL100408,Faculty,Arts,South,Instagram,1,0,71,0,STTP,Hybrid,0,6,1,0,101
ECL100409,Faculty,Law,North,ACE Website,0,1,34,1,Hackathon,Online,0,3,5,0,379
ECL100410,Professional,Law,Central,YouTube,1,1,61,0,STTP,Online,0,7,3,0,197
ECL100411,Student,Polytechnic,East,YouTube,1,0,64,1,Conference,Hybrid,0,0,2,1,313
ECL100412,Entrepreneur,Engineering,West,WhatsApp,0,1,43,1,Hackathon,Online,0,6,1,0,495
ECL100413,Professional,Engineering,East,YouTube,0,1,49,1,Conference,Online,0,2,5,0,290
ECL100414,Entrepreneur,Science,South,Email,1,1,83,0,Workshop,Online,0,9,1,0,454
ECL100415,Entrepreneur,Medical,East,ACE Website,1,1,69,1,Webinar,Hybrid,1,7,2,1,200
ECL100416,Student,Polytechnic,Central,WhatsApp,1,1,65,1,Webinar,Online,1,5,4,1,304
ECL100417,Entrepreneur,Engineering,South,WhatsApp,1,1,52,0,STTP,Hybrid,0,6,3,1,449
ECL100418,Faculty,Commerce,West,YouTube,0,1,22,1,STTP,Online,0,5,5,0,336
ECL100419,Faculty,Engineering,East,WhatsApp,1,1,85,0,Conference,Offline,1,0,1,0,164
ECL100420,Entrepreneur,Science,North,LinkedIn,0,0,16,0,Conference,Offline,0,0,1,0,431
ECL100421,Student,Engineering,South,Email,1,1,72,0,Conference,Online,0,7,4,1,423
ECL100422,Student,Polytechnic,West,YouTube,0,0,31,1,Hackathon,Online,0,5,5,1,414
ECL100423,Faculty,Law,Central,LinkedIn,1,1,5,0,Hackathon,Online,1,4,5,0,339
ECL100424,Student,Science,Central,Email,0,0,69,1,Workshop,Offline,0,6,3,0,411
ECL100425,Faculty,Commerce,South,ACE Website,1,1,72,1,Hackathon,Offline,0,2,3,0,310
ECL100426,Student,Medical,North,WhatsApp,0,0,22,1,Workshop,Offline,0,8,4,1,373
ECL100427,Student,Engineering,North,LinkedIn,0,1,23,1,FDP,Offline,1,9,2,0,90
ECL100428,Faculty,Medical,East,WhatsApp,1,0,34,1,Conference,Online,0,5,4,0,270
ECL100429,Professional,Medical,South,WhatsApp,1,1,51,1,Conference,Online,0,4,5,0,255
ECL100430,Professional,Medical,South,ACE Website,1,0,38,0,Webinar,Online,0,7,2,0,342
ECL100431,Student,Science,North,WhatsApp,0,0,59,0,STTP,Online,0,2,3,0,149
ECL100432,Professional,Engineering,South,ACE Website,1,0,74,1,Workshop,Hybrid,0,1,4,1,469
ECL100433,Student,Engineering,West,LinkedIn,0,1,77,1,Webinar,Hybrid,0,9,2,1,193
ECL100434,Student,Polytechnic,South,ACE Website,0,0,16,1,Workshop,Online,1,8,1,1,114
ECL100435,Student,Polytechnic,East,WhatsApp,0,1,57,1,Hackathon,Hybrid,0,5,3,0,214
ECL100436,Faculty,Arts,East,LinkedIn,1,1,25,0,Conference,Online,0,0,2,0,86
ECL100437,Entrepreneur,Science,North,WhatsApp,1,0,26,1,Hackathon,Hybrid,1,5,4,0,271
ECL100438,Faculty,Science,West,Instagram,1,1,68,0,STTP,Online,0,2,2,0,51
ECL100439,Professional,Commerce,South,YouTube,1,1,60,1,Workshop,Online,0,0,3,0,49
ECL100440,Student,Science,Central,ACE Website,1,1,12,1,Webinar,Online,0,1,4,0,194
ECL100441,Student,Science,East,WhatsApp,0,0,35,1,Conference,Online,1,6,5,0,435
ECL100442,Professional,Science,South,YouTube,1,0,10,1,Workshop,Offline,1,5,2,0,396
ECL100443,Faculty,Science,East,Email,1,1,53,0,Workshop,Online,1,1,3,1,71
ECL100444,Professional,Commerce,West,Email,1,1,84,1,Hackathon,Online,1,7,5,0,137
ECL100445,Faculty,Arts,North,YouTube,1,1,5,0,Webinar,Offline,0,6,5,1,439
ECL100446,Faculty,Arts,West,Instagram,0,1,6,1,Hackathon,Online,0,3,2,1,214
ECL100447,Faculty,Engineering,Central,ACE Website,0,1,66,1,STTP,Hybrid,0,5,4,0,59
ECL100448,Entrepreneur,Polytechnic,North,Instagram,1,1,10,0,STTP,Offline,0,7,1,0,298
ECL100449,Professional,Commerce,South,Instagram,1,0,68,0,Workshop,Hybrid,1,9,3,1,243
ECL100450,Student,Law,South,Email,0,1,13,1,FDP,Offline,1,4,3,0,299
ECL100451,Professional,Commerce,West,WhatsApp,1,0,16,0,Hackathon,Offline,1,0,3,0,475
ECL100452,Entrepreneur,Science,South,Email,0,0,86,0,Conference,Offline,1,7,2,0,335
ECL100453,Faculty,Law,North,Instagram,1,1,31,1,FDP,Offline,0,7,3,0,114
ECL100454,Faculty,Engineering,East,ACE Website,1,0,58,1,Webinar,Offline,1,2,1,1,437
ECL100455,Entrepreneur,Law,Central,Instagram,0,1,61,0,STTP,Offline,0,5,1,0,372
ECL100456,Faculty,Polytechnic,North,YouTube,1,1,33,0,STTP,Hybrid,0,9,2,0,423
ECL100457,Student,Science,West,YouTube,1,1,31,1,STTP,Hybrid,0,0,1,0,225
ECL100458,Student,Engineering,North,LinkedIn,1,0,47,1,Hackathon,Hybrid,0,7,4,1,212
ECL100459,Faculty,Polytechnic,South,LinkedIn,1,1,81,0,Conference,Online,1,5,4,0,235
ECL100460,Entrepreneur,Law,North,Instagram,1,0,35,1,Hackathon,Online,0,3,1,0,312
ECL100461,Student,Science,Central,LinkedIn,1,0,67,0,Hackathon,Online,0,6,1,1,444
ECL100462,Professional,Science,North,Email,0,1,12,0,Workshop,Offline,1,3,1,0,241
ECL100463,Student,Arts,South,ACE Website,1,1,51,1,FDP,Offline,0,7,1,1,330
ECL100464,Entrepreneur,Science,East,ACE Website,1,1,71,0,Workshop,Hybrid,0,0,5,0,211
ECL100465,Faculty,Commerce,West,Email,1,0,87,1,Hackathon,Online,1,0,2,0,234
ECL100466,Faculty,Polytechnic,North,WhatsApp,1,0,54,1,Webinar,Online,1,4,4,0,400
ECL100467,Faculty,Polytechnic,South,Email,1,1,39,1,FDP,Hybrid,1,3,3,0,382
ECL100468,Entrepreneur,Engineering,North,YouTube,0,1,15,0,Conference,Online,0,7,2,1,115
ECL100469,Student,Arts,Central,WhatsApp,1,0,27,1,FDP,Hybrid,0,7,3,0,83
ECL100470,Faculty,Engineering,East,LinkedIn,1,1,14,1,STTP,Online,1,1,5,0,451
ECL100471,Faculty,Arts,East,Email,1,1,70,0,Workshop,Online,0,7,3,0,436
ECL100472,Faculty,Engineering,East,Email,0,0,34,0,Workshop,Offline,0,1,5,0,405
ECL100473,Professional,Engineering,Central,LinkedIn,1,1,44,0,Workshop,Online,0,2,1,1,258
ECL100474,Professional,Arts,West,Instagram,0,1,52,0,FDP,Offline,0,8,1,0,308
ECL100475,Entrepreneur,Commerce,West,YouTube,1,1,81,0,Workshop,Hybrid,0,6,3,0,390
ECL100476,Professional,Science,West,LinkedIn,1,1,4,0,FDP,Offline,0,4,5,1,480
ECL100477,Student,Arts,West,ACE Website,0,1,9,0,FDP,Online,0,4,2,1,11
ECL100478,Professional,Medical,North,YouTube,1,1,3,0,Hackathon,Offline,1,0,2,0,138
ECL100479,Entrepreneur,Science,West,ACE Website,1,1,58,1,Webinar,Offline,0,2,4,1,489
ECL100480,Student,Engineering,East,LinkedIn,1,1,79,1,Hackathon,Offline,0,7,5,0,318
ECL100481,Professional,Engineering,North,ACE Website,1,0,3,0,Webinar,Hybrid,0,3,2,0,498
ECL100482,Entrepreneur,Medical,North,YouTube,1,1,61,0,Webinar,Offline,0,1,2,0,384
ECL100483,Professional,Polytechnic,South,ACE Website,0,1,67,1,Conference,Offline,0,6,5,0,453
ECL100484,Entrepreneur,Polytechnic,West,Email,0,0,66,1,STTP,Offline,0,2,3,0,166
ECL100485,Faculty,Medical,East,WhatsApp,1,1,5,1,STTP,Online,0,6,5,0,232
ECL100486,Faculty,Polytechnic,North,YouTube,0,0,49,1,Hackathon,Offline,1,6,2,0,438
ECL100487,Entrepreneur,Law,North,LinkedIn,0,1,63,0,STTP,Hybrid,0,5,2,1,412
ECL100488,Entrepreneur,Engineering,South,Instagram,1,0,84,0,Hackathon,Offline,1,6,4,1,23
ECL100489,Entrepreneur,Medical,South,WhatsApp,1,1,38,0,Hackathon,Offline,0,9,1,1,170
ECL100490,Professional,Commerce,East,WhatsApp,0,0,65,0,Conference,Online,0,7,2,0,13
ECL100491,Professional,Arts,South,ACE Website,1,1,70,0,Conference,Hybrid,1,8,3,1,262
ECL100492,Entrepreneur,Arts,North,LinkedIn,0,1,68,1,Webinar,Online,0,9,1,1,423
ECL100493,Entrepreneur,Engineering,South,WhatsApp,1,1,2,1,Webinar,Online,1,9,3,0,62
ECL100494,Faculty,Law,North,WhatsApp,1,0,53,1,Conference,Offline,0,3,3,1,172
ECL100495,Faculty,Polytechnic,North,WhatsApp,1,1,21,1,Hackathon,Offline,0,4,4,0,250
ECL100496,Professional,Engineering,East,Email,1,0,20,0,Workshop,Online,0,9,5,1,73
ECL100497,Faculty,Law,East,Instagram,1,1,61,1,STTP,Online,0,2,2,0,152
ECL100498,Professional,Commerce,North,WhatsApp,0,1,47,1,Webinar,Online,0,5,5,0,200
ECL100499,Faculty,Law,South,YouTube,1,0,88,0,Hackathon,Hybrid,0,3,2,1,141
ECL100500,Student,Science,North,YouTube,1,0,19,1,Workshop,Online,0,5,4,0,334
ECL100501,Student,Law,North,Instagram,1,0,40,1,Conference,Hybrid,0,4,4,0,377
ECL100502,Entrepreneur,Arts,North,ACE Website,0,1,47,1,STTP,Online,1,4,3,0,375
ECL100503,Professional,Medical,Central,Instagram,1,1,43,1,Hackathon,Online,0,6,3,0,47
ECL100504,Faculty,Arts,South,YouTube,1,0,30,0,Conference,Hybrid,0,5,4,0,310
ECL100505,Professional,Law,South,YouTube,0,0,38,0,Hackathon,Hybrid,0,5,5,0,312
ECL100506,Professional,Commerce,South,Instagram,0,1,41,1,FDP,Hybrid,0,2,1,1,448
ECL100507,Faculty,Commerce,Central,Instagram,0,0,5,0,FDP,Online,0,2,2,0,86
ECL100508,Student,Law,West,ACE Website,0,1,58,1,Workshop,Offline,0,2,2,1,248
ECL100509,Faculty,Science,East,YouTube,0,1,18,1,FDP,Offline,0,8,2,1,112
ECL100510,Entrepreneur,Science,Central,LinkedIn,0,0,33,1,Webinar,Online,0,9,1,1,118
ECL100511,Entrepreneur,Polytechnic,East,Instagram,1,0,60,1,Conference,Hybrid,0,4,4,0,302
ECL100512,Student,Polytechnic,Central,ACE Website,1,0,83,1,Conference,Offline,0,3,1,0,360
ECL100513,Entrepreneur,Polytechnic,East,Email,0,1,32,0,Workshop,Offline,0,8,4,1,275
ECL100514,Entrepreneur,Commerce,North,LinkedIn,1,0,60,1,FDP,Hybrid,1,4,3,1,54
ECL100515,Professional,Engineering,West,LinkedIn,1,0,85,1,FDP,Offline,0,3,2,0,186
ECL100516,Entrepreneur,Arts,South,ACE Website,1,0,33,0,FDP,Online,1,9,4,0,375
ECL100517,Professional,Engineering,North,LinkedIn,0,1,57,0,Webinar,Online,0,6,4,0,93
ECL100518,Professional,Arts,North,Email,1,1,8,0,Workshop,Offline,1,3,2,1,225
ECL100519,Professional,Polytechnic,Central,YouTube,0,0,8,0,Hackathon,Online,0,2,3,0,116
ECL100520,Faculty,Arts,East,WhatsApp,1,1,22,1,STTP,Online,0,0,3,1,366
ECL100521,Faculty,Science,East,Instagram,0,0,39,1,Workshop,Hybrid,0,3,2,1,195
ECL100522,Faculty,Engineering,South,Instagram,1,0,39,0,Webinar,Offline,1,3,2,0,54
ECL100523,Professional,Science,North,YouTube,0,1,74,1,STTP,Hybrid,1,8,4,0,469
ECL100524,Faculty,Law,South,ACE Website,1,1,51,1,STTP,Offline,0,3,2,0,346
ECL100525,Faculty,Science,West,Instagram,1,1,32,0,STTP,Offline,0,3,1,1,401
ECL100526,Entrepreneur,Arts,Central,YouTube,1,0,37,1,Webinar,Hybrid,0,6,4,0,368
ECL100527,Student,Arts,South,Instagram,1,1,64,0,Workshop,Hybrid,0,0,2,1,163
ECL100528,Professional,Arts,West,LinkedIn,1,1,25,0,Webinar,Hybrid,1,4,5,1,429
ECL100529,Professional,Commerce,South,LinkedIn,0,0,6,1,FDP,Hybrid,0,6,3,1,322
ECL100530,Professional,Polytechnic,Central,LinkedIn,1,0,75,1,Webinar,Offline,0,2,2,0,28
ECL100531,Professional,Medical,Central,Instagram,1,1,1,0,Hackathon,Hybrid,0,6,5,0,60
ECL100532,Professional,Law,North,ACE Website,1,0,50,0,STTP,Hybrid,0,1,3,1,279
ECL100533,Professional,Commerce,North,YouTube,1,0,48,0,Workshop,Online,0,6,1,0,79
ECL100534,Professional,Law,East,ACE Website,1,0,86,1,STTP,Hybrid,0,8,4,0,156
ECL100535,Faculty,Polytechnic,South,Email,1,0,78,1,Hackathon,Online,0,4,2,0,21
ECL100536,Professional,Medical,West,ACE Website,1,1,61,0,FDP,Online,0,9,1,0,357
ECL100537,Professional,Polytechnic,East,LinkedIn,0,1,11,0,STTP,Online,0,3,5,0,159
ECL100538,Faculty,Arts,South,WhatsApp,0,1,28,0,Hackathon,Online,1,9,1,0,321
ECL100539,Student,Medical,Central,ACE Website,0,1,12,0,Workshop,Offline,0,7,3,1,305
ECL100540,Professional,Arts,East,ACE Website,1,1,26,0,STTP,Online,0,8,1,1,359
ECL100541,Entrepreneur,Science,North,ACE Website,1,1,20,0,Hackathon,Online,0,3,3,0,452
ECL100542,Faculty,Law,West,WhatsApp,0,0,69,0,Webinar,Online,0,7,1,1,488
ECL100543,Professional,Arts,East,WhatsApp,1,0,65,1,STTP,Online,1,2,4,1,297
ECL100544,Entrepreneur,Science,Central,Instagram,1,0,65,1,Conference,Offline,0,1,1,1,484
ECL100545,Student,Science,South,Instagram,1,0,39,1,Hackathon,Hybrid,1,5,3,1,203
ECL100546,Student,Arts,West,LinkedIn,1,0,86,0,STTP,Hybrid,0,1,1,0,260
